," 04 Eb Through #1",,,,,,," 04 Eb Through #3",,,,,,," 07 Eb Left Turn #1",,,,,,," 07 Eb Left Turn #2",,,,,,," 04 Eb Through #1",,," 04 Eb Through #3",,," 07 Eb Left Turn #1",,," 07 Eb Left Turn #2",,
05/30/2020 00:35:00.00,1,9.0,3.3,1,0,0,0,1,8.0,2.3,0,1,0,0,0,0.0,0.0,0,0,0,0,1,9,2.3333333333,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
05/30/2020 00:40:00.00,3,8.3,5.3,2,1,0,0,1,7.0,2.5,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
05/30/2020 00:45:00.00,1,8.0,7.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 00:50:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,8.5,5.0,0,2,0,0,2,7,3.5,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0
05/30/2020 00:55:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
05/30/2020 01:00:00.00,1,9.0,7.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 01:05:00.00,1,8.0,4.3,0,1,0,0,1,44.0,3.3,1,0,0,0,0,0.0,0.0,0,0,0,0,1,7,2.3333333333,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
05/30/2020 01:10:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,9.0,2.3,0,1,0,0,2,7.5,18.6666666667,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1
05/30/2020 01:15:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 01:20:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 01:25:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,10.0,3.5,0,1,0,0,1,7,5,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
05/30/2020 01:30:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,9,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
05/30/2020 01:35:00.00,3,6.7,7.0,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 01:40:00.00,1,11.0,2.3,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,9,7.6666666667,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0
05/30/2020 01:45:00.00,2,7.5,27.3,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,9,3.3333333333,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
05/30/2020 01:50:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 01:55:00.00,1,11.0,3.5,0,1,0,0,0,0.0,0.0,0,0,0,0,1,6.0,3.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
05/30/2020 02:00:00.00,0,0.0,0.0,0,0,0,0,1,8.0,10.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
05/30/2020 02:05:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 02:10:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 02:15:00.00,0,0.0,0.0,0,0,0,0,1,10.0,3.5,0,1,0,0,1,7.0,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
05/30/2020 02:20:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 02:25:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 02:30:00.00,0,0.0,0.0,0,0,0,0,1,10.0,3.5,1,0,0,0,0,0.0,0.0,0,0,0,0,1,7,42.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
05/30/2020 02:35:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 02:40:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 02:45:00.00,0,0.0,0.0,0,0,0,0,1,8.0,7.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
05/30/2020 02:50:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 02:55:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 03:00:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,8.0,15.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
05/30/2020 03:05:00.00,1,9.0,7.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 03:10:00.00,0,0.0,0.0,0,0,0,0,1,5.0,5.0,0,1,0,0,1,7.0,28.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
05/30/2020 03:15:00.00,2,9.0,5.7,2,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,10,2.3333333333,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0
05/30/2020 03:20:00.00,1,9.0,3.5,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,8,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
05/30/2020 03:25:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 03:30:00.00,2,9.5,8.5,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 03:35:00.00,4,13.5,5.2,3,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,6.5,4.5,0,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0
05/30/2020 03:40:00.00,1,9.0,7.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 03:45:00.00,0,0.0,0.0,0,0,0,0,1,8.0,7.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
05/30/2020 03:50:00.00,1,6.0,13.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 03:55:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,14.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
05/30/2020 04:00:00.00,1,10.0,3.5,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,9,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
05/30/2020 04:05:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 04:10:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,7.0,8.0,0,1,0,0,1,14,3.5,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
05/30/2020 04:15:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 04:20:00.00,1,6.0,7.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 04:25:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,12,11.5,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
05/30/2020 04:30:00.00,1,9.0,7.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 04:35:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 04:40:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 04:45:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 04:50:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
05/30/2020 04:55:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 05:00:00.00,1,8.0,7.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 05:05:00.00,1,9.0,7.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 05:10:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 05:15:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 05:20:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 05:25:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 05:30:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,4,12.75,7.75,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0
05/30/2020 05:35:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 05:40:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 05:45:00.00,1,7.0,10.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 05:50:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 05:55:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,9,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
05/30/2020 06:00:00.00,1,10.0,7.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 06:05:00.00,0,0.0,0.0,0,0,0,0,1,8.0,3.5,1,0,0,0,1,8.0,8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
05/30/2020 06:10:00.00,1,9.0,7.0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 06:15:00.00,0,0.0,0.0,0,0,0,0,2,23.0,4.3,1,1,0,0,0,0.0,0.0,0,0,0,0,2,8,3.5,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0
05/30/2020 06:20:00.00,1,6.0,3.5,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,7,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
05/30/2020 06:25:00.00,1,33.0,10.0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,6,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
05/30/2020 06:30:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,11.0,20.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
05/30/2020 06:35:00.00,3,8.3,7.5,3,0,0,0,1,9.0,2.5,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
05/30/2020 06:40:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,8.5,8.5,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
05/30/2020 06:45:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,10.5,4.0,0,2,0,0,3,12.6666666667,11.8,0,3,0,0,0,0,0,0,0,0,2,0,0,2,1,0
05/30/2020 06:50:00.00,1,12.0,4.3,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,8.5,8.6666666667,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0
05/30/2020 06:55:00.00,0,0.0,0.0,0,0,0,0,1,47.0,2.5,1,0,0,0,1,10.0,4.0,0,1,0,0,2,10.5,9,0,2,0,0,0,0,0,1,0,0,1,0,0,2,0,0
05/30/2020 07:00:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,11.5,8.0,0,2,0,0,3,13.6666666667,13.2,0,3,0,0,0,0,0,0,0,0,1,1,0,1,2,0
05/30/2020 07:05:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,15.3333333333,19.6666666667,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0
05/30/2020 07:10:00.00,1,13.0,3.8,0,1,0,0,1,11.0,3.3,1,0,0,0,0,0.0,0.0,0,0,0,0,4,11.5,8.8333333333,0,4,0,0,0,1,0,1,0,0,0,0,0,4,0,0
05/30/2020 07:15:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,13.0,3.3,0,1,0,0,2,10,14.3333333333,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0
05/30/2020 07:20:00.00,5,14.6,17.2,3,2,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
05/30/2020 07:25:00.00,0,0.0,0.0,0,0,0,0,1,8.0,2.0,0,1,0,0,2,32.5,4.6,0,2,0,0,2,9,7.2,0,2,0,0,0,0,0,1,0,0,2,0,0,2,0,0
05/30/2020 07:30:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,22.0,11.5,0,1,0,0,1,10,18,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
05/30/2020 07:35:00.00,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,15.0,3.8,0,2,0,0,4,11.25,8.8333333333,0,4,0,0,0,0,0,0,0,0,2,0,0,4,0,0
05/30/2020 07:40:00.00,3,12.3,4.7,1,2,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,6,10,8.4444444444,0,6,0,0,3,0,0,0,0,0,0,0,0,6,0,0
05/30/2020 07:45:00.00,2,21.5,3.7,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,7,10.7142857143,7.4444444444,0,7,0,0,1,1,0,0,0,0,0,0,0,7,0,0
05/30/2020 07:50:00.00,1,51.0,2.2,0,1,0,0,1,40.0,4.3,0,1,0,0,0,0.0,0.0,0,0,0,0,4,11.75,11.5,0,4,0,0,1,0,0,0,1,0,0,0,0,3,1,0
05/30/2020 07:55:00.00,4,17.5,7.2,1,3,0,0,1,13.0,3.3,1,0,0,0,0,0.0,0.0,0,0,0,0,1,9,4.3333333333,0,1,0,0,4,0,0,1,0,0,0,0,0,0,1,0
05/30/2020 08:00:00.00,2,9.5,13.5,1,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
05/30/2020 08:05:00.00,2,26.0,6.2,0,2,0,0,4,19.3,10.9,3,1,0,0,0,0.0,0.0,0,0,0,0,3,12,5.5555555556,0,3,0,0,0,2,0,2,2,0,0,0,0,3,0,0
05/30/2020 08:10:00.00,0,0.0,0.0,0,0,0,0,2,13.5,2.2,2,0,0,0,0,0.0,0.0,0,0,0,0,7,12.4285714286,10.6666666667,0,7,0,0,0,0,0,2,0,0,0,0,0,7,0,0
05/30/2020 08:15:00.00,3,15.3,4.1,2,1,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,5,11.2,9.75,0,5,0,0,3,0,0,0,0,0,0,0,0,4,1,0
05/30/2020 08:20:00.00,4,12.3,5.1,4,0,0,0,2,12.5,3.3,1,1,0,0,2,11.5,2.1,0,2,0,0,3,9,3.6363636364,0,3,0,0,3,1,0,1,1,0,2,0,0,3,0,0
05/30/2020 08:25:00.00,3,12.0,4.0,2,1,0,0,2,12.0,1.5,1,1,0,0,5,14.8,4.8,0,5,0,0,3,8.3333333333,2.7692307692,0,3,0,0,2,1,0,2,0,0,4,1,0,3,0,0
05/30/2020 08:30:00.00,2,12.5,4.5,0,2,0,0,0,0.0,0.0,0,0,0,0,3,11.3,4.9,0,3,0,0,3,11.6666666667,5.25,0,3,0,0,2,0,0,0,0,0,3,0,0,3,0,0
05/30/2020 08:35:00.00,6,19.3,8.3,2,4,0,0,0,0.0,0.0,0,0,0,0,5,11.8,4.8,0,5,0,0,4,11.25,4.8,0,4,0,0,4,2,0,0,0,0,5,0,0,2,2,0
05/30/2020 08:40:00.00,1,12.0,2.0,0,1,0,0,3,22.0,6.2,1,2,0,0,4,20.5,8.2,0,4,0,0,2,18,3.6,0,2,0,0,1,0,0,2,0,1,3,1,0,1,1,0
05/30/2020 08:45:00.00,4,17.5,7.3,3,1,0,0,1,44.0,1.2,1,0,0,0,3,17.0,3.5,0,3,0,0,5,14.6,6.5384615385,0,5,0,0,2,2,0,1,0,0,3,0,0,4,1,0
05/30/2020 08:50:00.00,5,23.4,6.3,2,3,0,0,0,0.0,0.0,0,0,0,0,1,10.0,2.3,0,1,0,0,7,12.4285714286,8.5384615385,0,7,0,0,4,1,0,0,0,0,0,1,0,6,1,0
05/30/2020 08:55:00.00,2,19.0,2.9,0,2,0,0,0,0.0,0.0,0,0,0,0,2,15.0,3.6,0,2,0,0,5,12.4,11.6666666667,0,5,0,0,2,0,0,0,0,0,2,0,0,3,2,0
05/30/2020 09:00:00.00,6,15.3,6.1,3,3,0,0,5,18.0,11.8,1,4,0,0,3,12.0,3.5,0,3,0,0,3,9.3333333333,2.8823529412,0,3,0,0,4,2,0,2,0,3,2,1,0,3,0,0
05/30/2020 09:05:00.00,2,10.0,2.1,0,2,0,0,2,13.0,3.5,1,1,0,0,2,10.5,3.3,0,2,0,0,5,10.2,5.9090909091,0,5,0,0,2,0,0,1,1,0,1,1,0,5,0,0
05/30/2020 09:10:00.00,5,17.4,9.5,0,5,0,0,2,11.5,3.5,2,0,0,0,2,10.5,2.9,0,2,0,0,2,9,1.8181818182,0,2,0,0,3,2,0,1,1,0,2,0,0,2,0,0
05/30/2020 09:15:00.00,2,10.5,2.8,0,2,0,0,0,0.0,0.0,0,0,0,0,3,10.0,5.5,0,3,0,0,8,13.625,9.9230769231,0,8,0,0,1,1,0,0,0,0,2,0,1,7,1,0
05/30/2020 09:20:00.00,3,12.3,3.3,1,2,0,0,2,18.5,1.7,2,0,0,0,4,9.5,3.7,0,4,0,0,6,11,6,0,6,0,0,2,1,0,2,0,0,4,0,0,5,1,0
05/30/2020 09:25:00.00,2,13.0,2.0,0,2,0,0,1,14.0,3.3,0,1,0,0,1,7.0,1.4,0,1,0,0,3,12.3333333333,5.5714285714,0,3,0,0,2,0,0,0,1,0,1,0,0,3,0,0
05/30/2020 09:30:00.00,5,10.4,6.6,1,4,0,0,1,9.0,1.2,1,0,0,0,1,36.0,1.5,0,1,0,0,4,10.5,6.5454545455,0,4,0,0,5,0,0,1,0,0,1,0,0,2,2,0
05/30/2020 09:35:00.00,3,21.3,3.3,2,1,0,0,3,19.0,3.7,2,0,1,0,4,16.8,5.8,0,4,0,0,6,13.8333333333,7.0625,0,6,0,0,2,1,0,2,1,0,3,0,1,4,2,0
05/30/2020 09:40:00.00,3,11.7,3.3,0,3,0,0,4,21.0,5.6,2,2,0,0,3,13.7,3.7,0,3,0,0,6,13.5,6.375,0,6,0,0,3,0,0,2,2,0,1,2,0,4,2,0
05/30/2020 09:45:00.00,2,20.5,2.1,1,1,0,0,4,11.3,3.6,3,1,0,0,4,10.0,5.2,0,4,0,0,7,13.7142857143,6.3529411765,0,7,0,0,2,0,0,4,0,0,2,1,1,6,1,0
05/30/2020 09:50:00.00,4,18.5,4.0,0,4,0,0,2,22.5,3.9,2,0,0,0,5,16.2,4.6,0,5,0,0,10,14,6.9047619048,0,10,0,0,2,2,0,1,0,1,3,2,0,10,0,0
05/30/2020 09:55:00.00,4,11.8,3.9,2,2,0,0,2,14.5,2.3,1,1,0,0,4,10.8,2.5,0,4,0,0,6,12,5.1875,0,6,0,0,3,1,0,2,0,0,4,0,0,5,1,0
05/30/2020 10:00:00.00,8,21.9,4.8,4,4,0,0,5,22.2,3.4,3,2,0,0,4,16.0,2.6,0,4,0,0,7,16.7142857143,4.7916666667,0,7,0,0,7,1,0,4,1,0,3,1,0,6,0,1
05/30/2020 10:05:00.00,5,14.4,3.1,2,3,0,0,5,18.6,4.7,2,3,0,0,6,19.3,8.0,0,6,0,0,7,13.4285714286,7,0,7,0,0,4,1,0,4,0,1,4,1,1,4,2,1
05/30/2020 10:10:00.00,7,18.4,7.8,5,2,0,0,3,29.3,3.1,1,2,0,0,4,12.3,3.4,0,4,0,0,4,11.75,4.5555555556,0,4,0,0,4,2,1,2,1,0,3,1,0,3,1,0
05/30/2020 10:15:00.00,3,21.7,3.8,0,3,0,0,4,15.3,5.5,3,1,0,0,2,16.0,3.0,0,2,0,0,4,12,5.5384615385,0,4,0,0,3,0,0,3,1,0,1,1,0,3,1,0
05/30/2020 10:20:00.00,5,31.6,4.0,3,2,0,0,3,12.7,1.9,1,2,0,0,5,12.2,11.4,0,5,0,0,8,14,6.4285714286,0,8,0,0,4,0,1,3,0,0,2,0,3,7,1,0
05/30/2020 10:25:00.00,5,15.2,2.8,2,3,0,0,1,28.0,0.5,1,0,0,0,9,12.6,6.0,0,9,0,0,13,15.6153846154,7.75,0,13,0,0,4,1,0,1,0,0,5,4,0,12,1,0
05/30/2020 10:30:00.00,5,18.2,5.9,1,4,0,0,1,14.0,1.4,0,1,0,0,5,17.4,9.3,0,5,0,0,5,14.8,10.0625,0,5,0,0,4,1,0,0,1,0,3,1,1,2,2,1
05/30/2020 10:35:00.00,4,14.5,3.6,1,3,0,0,7,15.9,4.1,3,4,0,0,4,14.8,5.4,0,4,0,0,4,10,4.2631578947,0,4,0,0,3,1,0,7,0,0,1,3,0,3,0,1
05/30/2020 10:40:00.00,6,14.5,6.2,0,6,0,0,4,12.3,2.8,0,4,0,0,1,15.0,0.8,0,1,0,0,2,10,3,0,2,0,0,6,0,0,4,0,0,1,0,0,1,1,0
05/30/2020 10:45:00.00,5,14.6,3.7,1,4,0,0,3,24.0,2.0,2,1,0,0,6,15.8,4.5,0,6,0,0,11,15.0909090909,9.24,0,11,0,0,4,1,0,2,1,0,3,3,0,7,4,0
05/30/2020 10:50:00.00,6,15.0,4.5,4,2,0,0,4,25.8,4.3,0,4,0,0,5,11.8,6.6,1,4,0,0,4,9.5,5.3684210526,0,4,0,0,5,1,0,2,2,0,4,0,1,3,0,1
05/30/2020 10:55:00.00,10,23.1,8.2,4,6,0,0,4,20.5,4.6,3,1,0,0,5,12.8,4.8,0,5,0,0,6,20.6666666667,6.6,1,5,0,0,5,4,1,3,0,1,2,3,0,2,3,1
05/30/2020 11:00:00.00,8,21.5,5.8,3,5,0,0,5,26.8,4.7,4,1,0,0,8,15.3,9.0,0,8,0,0,8,13.75,6.3793103448,0,8,0,0,4,4,0,1,3,1,3,3,2,5,2,1
